,date,avg_close,avg_open,avg_high,avg_low,avg_volume
213,2021-02-14 07:00:00,48790.31154244333,48787.68333333333,49114.191019576676,48594.79,8263826.670340851
214,2021-02-14 08:00:00,48741.590000000004,48798.49333333334,49026.29666666667,48478.956666666665,6237327.5923412
215,2021-02-14 09:00:00,49165.86666666667,48732.66333333333,49192.666666666664,48659.21,8593756.73464477
216,2021-02-14 10:00:00,49056.40415373,49161.35333333333,49382.09666666667,48970.36666666667,10412357.142658928
217,2021-02-14 11:00:00,49080.513333333336,49066.956666666665,49161.76666666666,48812.78333333333,4945383.147606015
218,2021-02-14 12:00:00,49452.60666666667,49082.17333333334,49691.22,49042.70333333333,15176450.642920388
219,2021-02-14 13:00:00,48789.880000000005,49451.666666666664,49594.9979093,48612.113333333335,13849119.008754855
220,2021-02-14 14:00:00,48798.61666666667,48793.18666666667,49123.25666666666,48503.666666666664,6230389.785028829
221,2021-02-14 15:00:00,48597.80333333332,48790.51666666666,48974.006666666675,48170.23,11988419.297137268
222,2021-02-14 16:00:00,49046.43333333333,48601.53,49122.68333333334,48452.68666666667,5714846.05476269
223,2021-02-14 17:00:00,48656.079999999994,49047.13999999999,49124.68,48600.49,3728104.900566866
224,2021-02-14 18:00:00,48753.33666666667,48647.85666666667,48840.63333333333,48445.92999999999,3998424.4189582765
225,2021-02-14 19:00:00,48711.206666666665,48758.82010622667,48925.06,48508.52666666667,4154707.5332414173
226,2021-02-14 20:00:00,48939.659999999996,48688.05333333334,49039.68666666667,48597.71666666667,4355376.203505962
227,2021-02-14 21:00:00,48872.557012983336,48944.956666666665,49087.40333333333,48799.97,4040471.8134345873
228,2021-02-14 22:00:00,49094.21,48867.06,49327.86333333334,48767.66333333333,6154753.194491438
229,2021-02-14 23:00:00,48631.80333333334,49092.07236408,49120.56333333333,48542.5616565,6985173.759878855
230,2021-02-15 00:00:00,48790.333333333336,48622.130000000005,49017.27333333334,48476.666666666664,3986777.8777690227
231,2021-02-15 01:00:00,48047.136666666665,48783.666666666664,48825.170000000006,47691.666666666664,20377240.227266703
232,2021-02-15 02:00:00,46931.340000000004,48034.39666666667,48222.68,45825.08727116,61832800.30392782
233,2021-02-15 03:00:00,47126.763333333336,46926.630000000005,47320.9,46632.18333333333,20033425.769762266
234,2021-02-15 04:00:00,46874.22333333333,47126.426666666666,47142.1,46265.40103333333,17762955.068861265
235,2021-02-15 05:00:00,46781.65,46866.62333333333,47023.13666666666,46434.49333333334,9217928.342036357
236,2021-02-15 06:00:00,46915.30666666667,46755.619999999995,47159.369999999995,46708.753333333334,7668485.2509611035
237,2021-02-15 07:00:00,47309.43333333333,46896.41,47403.9,46853.65,10436138.190743959
238,2021-02-15 08:00:00,47626.93,47302.57,47764.53,47131.543333333335,8805473.191108907
239,2021-02-15 09:00:00,47513.3571688,47619.119999999995,47742.12666666667,47248.54666666667,8247590.926096206
240,2021-02-15 10:00:00,47839.09333333333,47516.543333333335,47896.333333333336,47317.743333333325,6546083.398896881
241,2021-02-15 11:00:00,47805.56333333333,47840.880000000005,48011.51333333333,47648.003333333334,5389393.097923811
242,2021-02-15 12:00:00,47987.996666666666,47829.42333333334,48071.85910232333,47434.57666666667,8720767.916201008
243,2021-02-15 13:00:00,47996.926666666666,47985.58666666667,48246.666666666664,47846.74375188333,8347230.410035356
244,2021-02-15 14:00:00,47588.46,47997.32666666667,48177.77333333334,47495.95333333333,6372987.954986067
245,2021-02-15 15:00:00,47980.416666666664,47580.670000000006,48014.95333333333,47573.30666666667,4610559.6213992825
246,2021-02-15 16:00:00,48504.329999999994,47980.416666666664,48593.869999999995,47980.416666666664,9968903.628242316
247,2021-02-15 17:00:00,48569.420000000006,48503.996666666666,48797.06666666667,48425.77666666667,8356834.307343808
248,2021-02-15 18:00:00,48352.11000000001,48573.176666666666,48694.93,48350.18333333333,4663455.646472779
249,2021-02-15 19:00:00,48673.78333333333,48366.31,48748.58666666667,48366.306666666664,4733881.608958369
250,2021-02-15 20:00:00,48598.05666666667,48677.62666666667,48799.77333333334,48493.59593461334,4783422.19917635
251,2021-02-15 21:00:00,48180.24333333334,48598.420000000006,48757.00666666666,48138.236666666664,7893312.315872372
252,2021-02-15 22:00:00,48316.66,48190.85999999999,48339.40666666667,47638.77,9537095.957899278
253,2021-02-15 23:00:00,47925.246666666666,48304.99,48461.47,47854.82666666667,7962573.844258305
254,2021-02-16 00:00:00,47705.24,47938.40666666667,47993.166666666664,47042.01666666666,11438651.937126013
255,2021-02-16 01:00:00,48295.64333333333,47686.73333333334,48318.506666666675,47629.69999999999,5574844.207436672
256,2021-02-16 02:00:00,48475.58666666667,48314.670000000006,48661.79666666667,48179.60333333333,7270138.990616805
257,2021-02-16 03:00:00,49601.656666666655,48468.86666666667,49622.0,48416.88333333333,38553399.73490085
258,2021-02-16 04:00:00,49374.30333333334,49602.35333333333,49962.333333333336,49084.543333333335,29254615.79263338
259,2021-02-16 05:00:00,49188.28666666666,49368.33666666667,49506.52333333334,48977.386666666665,7369329.015932124
260,2021-02-16 06:00:00,49023.51,49187.95333333333,49240.456666666665,48586.89718139,6609478.27115138
261,2021-02-16 07:00:00,49172.84333333333,49016.248071496666,49287.22333333333,48621.543333333335,6082753.135363155
262,2021-02-16 08:00:00,49292.98333333334,49175.783333333326,49333.95333333333,48886.23072758334,5578348.562169724
263,2021-02-16 09:00:00,49294.503333333334,49293.01191245333,49340.68333333334,48917.53333333333,6677385.610961516
264,2021-02-16 10:00:00,49025.416666666664,49287.84,49394.12666666667,48788.073333333334,10556527.76211632
265,2021-02-16 11:00:00,48918.60666666667,49022.64000000001,49122.18333333334,48711.42333333333,4949122.501184596
266,2021-02-16 12:00:00,49623.73333333334,48908.28,50564.956666666665,48372.0,74138314.92575055
267,2021-02-16 13:00:00,48903.083333333336,49613.333333333336,49769.113333333335,48846.14333333333,18262979.833272632
268,2021-02-16 14:00:00,49312.58666666667,48930.64000000001,49456.22666666666,48671.62333333333,13700122.058951804
269,2021-02-16 15:00:00,48997.756666666675,49298.89666666667,49551.736666666664,48944.76,10410621.319071125
270,2021-02-16 16:00:00,48126.806666666664,48991.756666666675,49300.71333333334,48057.003333333334,22663045.827546526
271,2021-02-16 17:00:00,48253.10666666667,48132.94,48600.02666666667,48123.253333333334,16065302.07827157
272,2021-02-16 18:00:00,48655.12333333333,48250.47,48726.64739455333,47794.28666666666,16197445.757412499
273,2021-02-16 19:00:00,48559.463333333326,48655.85,48790.15666666667,48387.39333333333,5877936.83536229
274,2021-02-16 20:00:00,48787.15759388,48556.75,48806.70837714,48223.40333333333,5173121.298679619
275,2021-02-16 21:00:00,48566.630000000005,48780.97333333333,48815.68333333333,48361.13999999999,8932773.454690823
276,2021-02-16 22:00:00,49141.763333333336,48563.98,49176.59,48483.263333333336,10089768.312734703
277,2021-02-16 23:00:00,49187.9,49139.793333333335,49305.19,48965.55333333334,8825221.517226817
278,2021-02-17 00:00:00,49051.6,49170.956666666665,49562.11666666667,49035.72,6336238.994501613
279,2021-02-17 01:00:00,49294.26333333333,49044.619999999995,49405.95764862,48954.013333333336,2724779.7122978806
280,2021-02-17 02:00:00,49702.63,49296.71333333334,50243.333333333336,49288.823333333334,17676713.714340482
281,2021-02-17 03:00:00,49658.670000000006,49698.47,49768.73333333334,49241.136666666665,6069645.633218311
282,2021-02-17 04:00:00,49380.21,49663.64333333333,49962.89666666667,49135.62333333333,8046001.944885981
283,2021-02-17 05:00:00,49722.12205746667,49358.746666666666,49738.33872413333,49279.823333333334,3881808.9189499374
284,2021-02-17 06:00:00,50619.95044528667,49727.53,50724.03666666666,49651.006666666675,27931766.246221676
285,2021-02-17 07:00:00,51196.50290192,50620.26,51307.96333333334,50301.630000000005,35601224.517729625
286,2021-02-17 08:00:00,51084.246666666666,51188.32000000001,51328.333333333336,50668.026666666665,21350308.352982722
287,2021-02-17 09:00:00,51501.57666666667,51087.31333333333,51731.049999999996,51071.60666666667,20087320.734663334
288,2021-02-17 10:00:00,51257.67784863667,51511.176666666666,51671.83199005333,51115.71275511334,12790978.257261246
289,2021-02-17 11:00:00,51285.21333333334,51262.84,51705.333333333336,51182.30312644667,11264677.053318672
290,2021-02-17 12:00:00,51048.486666666664,51285.08666666667,51545.46666666667,50792.53566029001,15004277.260159343
291,2021-02-17 13:00:00,51174.170000000006,51058.55333333334,51246.75591836,50515.916666666664,18097837.89885915
292,2021-02-17 14:00:00,51256.200000000004,51174.386666666665,51288.18666666667,50752.386666666665,8969751.794192826
293,2021-02-17 15:00:00,51170.08666666667,51259.713333333326,51637.66333333333,50987.96,10110631.869785037
294,2021-02-17 16:00:00,51231.399999999994,51181.71,51465.44333333333,50764.18666666667,9179772.252991205
295,2021-02-17 17:00:00,51381.299999999996,51236.676666666666,51454.246666666666,51118.753333333334,9162820.037575537
296,2021-02-17 18:00:00,51429.45333333333,51379.073333333334,51771.73,51319.299999999996,9599730.413085345
297,2021-02-17 19:00:00,52130.00666666666,51431.456666666665,52366.854397333336,51384.236666666664,21732642.579274792
298,2021-02-17 20:00:00,52264.119999999995,52130.96,52579.00666666666,51971.15333333334,14753955.702723034
299,2021-02-17 21:00:00,52394.943333333336,52260.47666666666,52628.48333333334,52052.45333333333,11595175.643351248
300,2021-02-17 22:00:00,52130.823333333334,52395.90666666667,52411.44666666666,51979.28,10007217.176264958
301,2021-02-17 23:00:00,52153.40333333333,52113.776666666665,52402.65666666667,51927.793333333335,8177623.585174005
302,2021-02-18 00:00:00,52318.28333333333,52140.386666666665,52568.97,52135.83666666667,6867430.203662465
303,2021-02-18 01:00:00,52168.12333333333,52313.886666666665,52400.14666666667,52077.03,4881315.863357077
304,2021-02-18 02:00:00,52362.53333333333,52163.083333333336,52383.63666666666,51983.76,4172363.725714773
305,2021-02-18 03:00:00,52033.299999999996,52357.66267406667,52444.63999999999,51959.48,6268560.965682725
306,2021-02-18 04:00:00,52198.70333333333,52033.52,52229.89666666667,51700.97333333333,11031775.817846375
307,2021-02-18 05:00:00,52222.88333333333,52197.369999999995,52355.386666666665,52078.19695430001,7517031.880215266
308,2021-02-18 06:00:00,51959.36666666667,52216.13999999999,52273.52,51910.35666666667,3338747.215959361
309,2021-02-18 07:00:00,51934.06,51954.950000000004,52130.049999999996,51305.90333333333,13806646.4058586
310,2021-02-18 08:00:00,51716.27666666667,51934.89333333333,52171.579999999994,51554.71666666667,9387274.85717054
311,2021-02-18 09:00:00,51774.386666666665,51702.916666666664,51875.07666666666,51460.774820386665,8392825.843373189
312,2021-02-18 10:00:00,51649.27559938,51776.94333333333,51981.57666666667,51540.916666666664,5636696.003601674
313,2021-02-18 11:00:00,51344.05333333334,51642.450000000004,51700.77333333334,51095.39238133333,8788972.68977626
314,2021-02-18 12:00:00,51458.59,51338.170000000006,51606.83666666667,50872.04666666667,10969586.538031653
315,2021-02-18 13:00:00,51832.443333333336,51455.420000000006,52031.78,51274.78333333333,8277319.726240821
316,2021-02-18 14:00:00,52290.577587679996,51832.1602581,52302.93666666667,51654.47666666666,12475380.520220684
317,2021-02-18 15:00:00,51555.19,52286.63999999999,52304.77,51439.69999999999,16819327.175128687
318,2021-02-18 16:00:00,52064.90666666667,51567.23333333334,52069.35333333333,51451.78,15217944.438094703
319,2021-02-18 17:00:00,51846.52,52064.573333333334,52102.74,51770.78333333333,7651638.524640844
320,2021-02-18 18:00:00,51841.03333333333,51844.19,52175.04,51776.63333333333,8791175.454825202
321,2021-02-18 19:00:00,51763.90333333333,51839.03333333333,52061.56666666667,51709.263333333336,5962577.032684798
322,2021-02-18 20:00:00,52135.21333333334,51765.71333333334,52137.57666666666,51544.65666666667,12929918.888970904
323,2021-02-18 21:00:00,52043.166666666664,52134.783333333326,52211.044475346665,51916.47333333333,11781501.37300086
324,2021-02-18 22:00:00,51871.56666666667,52043.166666666664,52090.636666666665,51651.87666666667,4437518.979053126
325,2021-02-18 23:00:00,51576.916666666664,51847.63333333333,51946.77,51527.57,5677529.803017814
326,2021-02-19 00:00:00,51493.706666666665,51570.556666666664,51986.16,51396.784322340005,8064045.967770361
327,2021-02-19 01:00:00,51307.4,51502.06666666667,51704.119999999995,51142.44666666666,7871334.647505884
328,2021-02-19 02:00:00,51233.6,51303.04666666667,51318.33666666667,50627.44,17999715.25836951
329,2021-02-19 03:00:00,51225.33666666667,51233.77666666667,51472.573333333334,51177.31333333333,3731753.7224607337
330,2021-02-19 04:00:00,51123.288706436666,51234.46,51479.151229623334,50892.63999999999,3567191.454630986
331,2021-02-19 05:00:00,51492.96666666667,51131.38333333334,51533.549999999996,51130.716666666674,3455432.128088325
332,2021-02-19 06:00:00,51695.55333333334,51494.45333333333,51795.06,51493.78666666666,4896991.571327391
333,2021-02-19 07:00:00,51715.73333333334,51699.85666666667,51873.48,51639.21333333334,5955879.275040001
334,2021-02-19 08:00:00,52201.916666666664,51712.40666666667,52229.74,51695.74,8822613.53660375
335,2021-02-19 09:00:00,52681.13333333333,52203.503333333334,52942.496666666666,52195.443333333336,34285357.239142425
336,2021-02-19 10:00:00,52684.799999999996,52683.62333333333,52958.59666666667,52618.956666666665,6810308.914848372
337,2021-02-19 11:00:00,52706.10333333333,52686.57666666667,52884.54,52492.700000000004,6487397.568854827
338,2021-02-19 12:00:00,52547.55333333334,52712.93666666667,52755.956666666665,52513.82666666667,8256175.179986875
339,2021-02-19 13:00:00,52797.60254765333,52555.073333333334,52822.93666666667,52346.51,12230008.959045127
340,2021-02-19 14:00:00,52918.35333333333,52794.79921432,53295.78333333333,52665.45333333333,17044091.386665948
341,2021-02-19 15:00:00,53883.533333333326,52924.40333333334,53897.666666666664,52841.056666666664,29303780.23561506
342,2021-02-19 16:00:00,54361.14333333333,53883.53666666666,54861.29666666667,53641.506666666675,43559567.42433708
343,2021-02-19 17:00:00,54785.98,54357.97,54785.98,54071.34,15830612.256236374
344,2021-02-19 18:00:00,55336.54666666666,54786.71333333334,55407.48,54594.36666666667,28944151.274746735
345,2021-02-19 19:00:00,55011.362899713335,55355.31666666666,55745.40666666667,54572.65333333334,29596709.580861587
346,2021-02-19 20:00:00,55339.70333333333,55023.896572,55666.676666666666,54783.00401489999,21703045.125470955
347,2021-02-19 21:00:00,55626.273925706664,55328.05333333334,56383.283333333326,55303.82666666667,30351155.075699475
348,2021-02-19 22:00:00,55459.39666666667,55617.92333333333,55772.96666666667,55086.49,15797226.670748271
349,2021-02-19 23:00:00,55946.38999999999,55460.21843327999,55982.590000000004,55374.23333333334,12801467.902944224
350,2021-02-20 00:00:00,56222.64666666667,55950.39333333333,56474.90333333334,55328.95333333333,23819231.97750445
351,2021-02-20 01:00:00,56217.08927999999,56223.920000000006,56556.53333333333,55899.19333333333,8617694.74933427
352,2021-02-20 02:00:00,56137.879833483334,56198.89333333333,56420.18666666667,55990.207253666675,7634248.970341937
353,2021-02-20 03:00:00,55717.299999999996,56133.636666666665,56250.5,55487.49718133333,14108622.22702793
354,2021-02-20 04:00:00,55842.67999999999,55709.02333333334,56169.92333333333,55539.206666666665,11439169.821303168
355,2021-02-20 05:00:00,55663.37,55834.10967766666,55965.31,55562.420000000006,5572901.036685145
356,2021-02-20 06:00:00,55962.00666666666,55665.40666666667,55971.34666666667,55599.07666666666,4652821.161674842
357,2021-02-20 07:00:00,55225.03,55961.47333333333,55986.52333333334,55199.380000000005,8898817.478936644
358,2021-02-20 08:00:00,55245.31333333333,55223.77,55686.57666666667,55217.549999999996,3374502.4453605823
359,2021-02-20 09:00:00,55305.395916,55250.34333333333,55523.450000000004,55058.333333333336,3646532.453759603
360,2021-02-20 10:00:00,55923.329999999994,55293.225916,55956.77,55236.82,5230856.985460664
361,2021-02-20 11:00:00,56338.08666666667,55920.01666666666,56344.87666666667,55774.950000000004,8596654.64710721
362,2021-02-20 12:00:00,57285.31,56344.049999999996,57509.54,56286.416666666664,25400443.21520773
363,2021-02-20 13:00:00,57282.840000000004,57276.80333333334,57507.579999999994,56914.19333333333,10827099.196904114
364,2021-02-20 14:00:00,56319.54,57281.15333333334,57420.829999999994,56146.44666666666,17971019.370683357
365,2021-02-20 15:00:00,56170.18666666667,56316.613333333335,56803.99040863333,55809.67999999999,24147515.19590589
366,2021-02-20 16:00:00,56741.090000000004,56177.926666666666,56946.6,56171.13333333334,12964802.546257423
367,2021-02-20 17:00:00,57067.96333333334,56741.62666666667,57455.056666666664,56735.35,19512853.941397775
368,2021-02-20 18:00:00,57110.64333333333,57062.47333333333,57175.6931875,56853.46666666667,9467607.972322928
369,2021-02-20 19:00:00,57003.26,57114.65697307,57242.27333333334,56723.88,8742143.033369957
370,2021-02-20 20:00:00,56760.70333333334,57000.85333333333,57065.425458000005,56582.38921661667,7635606.292967095
371,2021-02-20 21:00:00,56543.62666666667,56757.68666666667,56895.340000000004,56259.666666666664,12276342.014437689
372,2021-02-20 22:00:00,55472.23275938333,56514.736666666664,56517.72333333333,54000.0,44895799.242382206
373,2021-02-20 23:00:00,55906.81333333333,55447.556666666664,56187.19,55359.799697999995,15862431.722206496
374,2021-02-21 00:00:00,55832.78,55904.71666666667,56064.46,55492.996666666666,8998018.436786251
375,2021-02-21 01:00:00,56346.833333333336,55832.53,56361.67999999999,55728.53333333333,7065114.577685974
376,2021-02-21 02:00:00,56347.28333333333,56348.5,56675.15666666667,56279.256666666675,7993342.424717021
377,2021-02-21 03:00:00,56527.503333333334,56349.13333333333,56900.556666666664,56320.739107563335,7819039.939363778
378,2021-02-21 04:00:00,56694.056666666664,56525.83666666667,56727.239405333334,56132.84333333333,4481207.8384536635
379,2021-02-21 05:00:00,56561.69666666666,56700.32666666666,56946.706666666665,56530.950000000004,5888112.088130537
380,2021-02-21 06:00:00,56510.6,56558.73333333334,56613.6,56274.293333333335,3275506.2456445415
381,2021-02-21 07:00:00,56078.52333333334,56513.073333333334,56612.72333333333,55906.49,6038216.834426846
382,2021-02-21 08:00:00,56524.253333333334,56107.51666666666,56666.16000126667,55841.43940833333,4370208.450229437
383,2021-02-21 09:00:00,56802.823333333334,56523.920000000006,56828.03,56361.503333333334,4989918.625379789
384,2021-02-21 10:00:00,57560.583333333336,56797.34,57846.083333333336,56672.32000000001,20581249.798677426
385,2021-02-21 11:00:00,57311.630000000005,57565.473367,57573.3403725,57240.40666666667,7381877.085800521
386,2021-02-21 12:00:00,56942.323333333334,57311.630000000005,57467.73666666667,56668.43666666667,10081915.055450076
387,2021-02-21 13:00:00,57193.833333333336,56959.333333333336,57263.613333333335,56950.14666666667,4720633.550431663
388,2021-02-21 14:00:00,57435.09,57196.833333333336,57499.02690016667,56867.64449333333,7210258.729332636
389,2021-02-21 15:00:00,57377.09333333333,57441.829999999994,57596.04666666667,57231.880000000005,6395206.713319111
390,2021-02-21 16:00:00,57758.44666666666,57382.41635283333,57782.776666666665,57066.0,8017055.970537241
391,2021-02-21 17:00:00,57534.79666666667,57758.77,57768.85666666667,57411.79,5858069.839746225
392,2021-02-21 18:00:00,58187.4,57534.79666666667,58260.003333333334,57374.78,17217802.090388503
393,2021-02-21 19:00:00,58107.200000000004,58193.666666666664,58385.66134388666,57941.193333333336,9111074.87645947
394,2021-02-21 20:00:00,57706.4,58105.74127600001,58284.88333333333,57477.96,11806975.054742092
395,2021-02-21 21:00:00,57341.71666666667,57721.090000000004,57951.913274373335,57228.32666666667,10516162.368984856
396,2021-02-21 22:00:00,57353.33666666667,57345.369999999995,57625.793333333335,56984.44666666668,8891574.278140923
397,2021-02-21 23:00:00,57458.9,57334.77666666667,57609.09333333333,57149.85,6655846.07515576
398,2021-02-22 00:00:00,56248.03333333333,57455.84333333333,57540.42333333334,56215.39967156,19047834.366462823
399,2021-02-22 01:00:00,56853.56,56245.43,57033.333333333336,56076.200000000004,18218779.35723409
400,2021-02-22 02:00:00,56883.16490733333,56852.926666666666,57258.823333333334,56267.996666666666,19561432.723301448
401,2021-02-22 03:00:00,55869.420000000006,56876.82666666667,57074.88666666666,55776.66,12485856.996169604
402,2021-02-22 04:00:00,55829.98333333333,55843.81,56260.82666666667,55076.27,30439565.81141674
403,2021-02-22 05:00:00,55865.55909266666,55815.47333333333,56422.35,55655.46,12202781.50825577
404,2021-02-22 06:00:00,56039.04,55886.32106728,56388.78333333333,55694.573333333334,8999900.470624661
405,2021-02-22 07:00:00,56475.14333333333,56034.75666666666,56579.579999999994,55678.21756233333,8183272.392829984
406,2021-02-22 08:00:00,55477.85333333333,56471.24568817334,56640.450000000004,55404.35,13104492.258342357
407,2021-02-22 09:00:00,54719.630143333336,55467.16,55758.639082899994,54317.18,25867959.774645835
408,2021-02-22 10:00:00,54853.29666666667,54723.40347666666,55088.513333333336,53488.94709568,37377120.125981994
409,2021-02-22 11:00:00,54542.13333333333,54853.29666666667,55264.450000000004,54385.246666666666,18116613.019892517
410,2021-02-22 12:00:00,53754.04,54545.95333333334,54640.53333333333,52637.14333333333,58599256.56487513
411,2021-02-22 13:00:00,52032.83666666667,53734.9,53994.37333333333,52023.09333333333,63284340.815970846
412,2021-02-22 14:00:00,53611.013333333336,52038.98333333334,53695.60999999999,47551.666666666664,229574534.80034995
413,2021-02-22 15:00:00,53276.236666666664,53594.71666666667,54077.59666666667,52654.69666666666,51053574.93326503
414,2021-02-22 16:00:00,53173.19666666666,53272.86000000001,53840.99,52771.59666666666,24158641.178762678
415,2021-02-22 17:00:00,52073.46333333334,53220.333333333336,53288.043333333335,51993.24,23060381.99154842
416,2021-02-22 18:00:00,53238.48,52076.926666666666,53512.56333333333,51543.95333333334,27304428.224224
417,2021-02-22 19:00:00,53623.07,53235.59333333333,53719.07666666667,52956.416666666664,15903934.84880303
418,2021-02-22 20:00:00,53851.323333333334,53621.99,54402.86000000001,53502.5206411,24962329.943989053
419,2021-02-22 21:00:00,54927.426666666666,53857.65666666667,54988.78333333333,53718.666666666664,20614355.04081176
420,2021-02-22 22:00:00,54108.46333333334,54927.426666666666,55036.81333333333,53823.00666666666,19579348.530933585
421,2021-02-22 23:00:00,54135.92999999999,54115.51,54409.95333333334,53260.880000000005,15642682.971559336
422,2021-02-23 00:00:00,53445.448120299996,54134.380724740004,54176.96333333334,53071.579999999994,12896474.27295658
423,2021-02-23 01:00:00,52500.049999999996,53441.81333333333,53909.30333333334,52264.083333333336,14106531.105969751
424,2021-02-23 02:00:00,51174.44,52497.38333333333,52863.85666666667,50863.369999999995,26934376.753274113
